impressionId,impressionTimestamp,userId,userType,clickedItem,clickedFeedPosition,impressions,historySize,history
b76a3da5-14a6-4e6a-8130-0d7dc521a7d9,1656858260699,13236044152079396864,Non-Logged,9223031724623619618,5,"9223031724623620100-0,9223031724623621022-0,9223031724623618939-0,9223031724623619778-0,9223031724623619618-1,9223031724623620567-0,9223031724623618902-0,9223031724623618888-0,9223031724623619088-0,9223031724623618741-0",50,"9223031724623607017,9223031724623613616,9223031724623607184,9223031724623608143,9223031724623613954,9223031724620668321,9223031724623608358,9223031724623607917,9223031724623607429,9223031724623607240,9223031724623610865,9223031724623586186,9223031724623613709,9223031724623613284,9223031724623613664,9223031724623614618,9223031724623613171,9223031724623614619,9223031724623614885,9223031724623613792,9223031724623615721,9223031724623616330,9223031724623614900,9223031724623616131,9223031724623611684,9223031724623615709,9223031724623615128,9223031724623615485,9223031724623615157,9223031724623610298,9223031724623608059,9223031724623297831,9223031724623615377,9223031724623613082,9223031724623616870,9223031724623614667,9223031724623613841,9223031724623611113,9223031724623613932,9223031724623615547,9223031724623618875,9223031724623622420,9223031724623622543,9223031724623619170,9223031724623619157,9223031724623619062,9223031724623620553,9223031724623622736,9223031724623620441,9223031724623617586"
d7ecef06-095f-495b-b425-fcc279f2e744,1656861070989,13236044152079396864,Non-Logged,9223031724623618766,1,"9223031724623618766-1,9223031724623618878-0,9223031724623619114-0,9223031724623620608-0,9223031724623618985-0,9223031724623620445-0,9223031724623617425-0,9223031724623621022-0,9223031724623618869-0,9223031724623618575-0",50,"9223031724623613954,9223031724620668321,9223031724623608358,9223031724623607917,9223031724623607429,9223031724623607240,9223031724623610865,9223031724623586186,9223031724623613709,9223031724623613284,9223031724623613664,9223031724623614618,9223031724623613171,9223031724623614619,9223031724623614885,9223031724623613792,9223031724623615721,9223031724623616330,9223031724623614900,9223031724623616131,9223031724623611684,9223031724623615709,9223031724623615128,9223031724623615485,9223031724623615157,9223031724623610298,9223031724623608059,9223031724623297831,9223031724623615377,9223031724623613082,9223031724623616870,9223031724623614667,9223031724623613841,9223031724623611113,9223031724623613932,9223031724623615547,9223031724623618875,9223031724623622420,9223031724623622543,9223031724623619170,9223031724623619157,9223031724623619062,9223031724623620553,9223031724623622736,9223031724623620441,9223031724623617586,9223031724623619618,9223031724623622720,9223031724623618824,9223031724623623030"
2b2d1982-c6a2-4366-8b41-154ea4292c40,1656861695363,20789624822236127209,Non-Logged,9223031724623623056,8,"9223031724623623074-0,9223031724623623001-0,9223031724623622909-0,9223031724623623062-0,9223031724623623061-0,9223031724623622812-0,9223031724623623059-0,9223031724623623056-1,9223031724623623054-0,9223031724623622902-0",50,"9223031724623612584,9223031724623609690,9223031724623613288,9223031724623607128,9223031724623609198,9223031724623613195,9223031724623610537,9223031724623612237,9223031724623613709,9223031724623613199,9223031724623611684,9223031724623612434,9223031724623614754,9223031724623613795,9223031724623614619,9223031724623615547,9223031724623613169,9223031724623616330,9223031724623616870,9223031724623614541,9223031724623617450,9223031724623617759,9223031724623608432,9223031724623617952,9223031724623617724,9223031724623530423,9223031724623614842,9223031724623618824,9223031724623350519,9223031724623613171,9223031724623619062,9223031724623619170,9223031724623619088,9223031724623618985,9223031724623618869,9223031724623619036,9223031724623618875,9223031724623619114,9223031724623619632,9223031724623614391,9223031724623620470,9223031724623620153,9223031724623617670,9223031724623620608,9223031724623621022,9223031724623620445,9223031724623622760,9223031724623622775,9223031724623622690,9223031724623622736"
5f78e746-8445-47eb-995f-f085b3ac7acc,1656862805700,74137921-1583-4947-ae92-304f6c8713f9,Logged,9223031724623622735,2,"9223031724623622543-0,9223031724623622735-1,9223031724623619778-0,9223031724623622544-0,9223031724623620445-0,9223031724623621660-0,9223031724623622683-0,9223031724623622720-0,9223031724623622563-0,9223031724623622127-0",50,"9223031724623607037,9223031724623614526,9223031724623615895,9223031724623616870,9223031724623616780,9223031724623616330,9223031724623614130,9223031724623617450,9223031724623617154,9223031724623612097,9223031724623615811,9223031724623617434,9223031724623616523,9223031724623614900,9223031724623617178,9223031724623542942,9223031724623382596,9223031724623563679,9223031724623608647,9223031724623614664,9223031724623618228,9223031724623617586,9223031724623618741,9223031724623618680,9223031724623607314,9223031724623619062,9223031724618810696,9223031724623618939,9223031724623619036,9223031724623619170,9223031724623617248,9223031724623619114,9223031724623522236,9223031724623619101,9223031724623617147,9223031724623620823,9223031724623620382,9223031724623618875,9223031724621614612,9223031724621613034,9223031724623621022,9223031724623620608,9223031724623620721,9223031724623619618,9223031724623622553,9223031724623622760,9223031724623534073,9223031724623622420,9223031724623622974,9223031724623622659"
857385a2-6816-4ca1-83f3-b50baf9f7ede,1656862861927,13236044152079396864,Non-Logged,9223031724623621022,3,"9223031724623619114-0,9223031724623618985-0,9223031724623621022-1,9223031724623617425-0,9223031724623620100-0,9223031724623618869-0,9223031724623618575-0,9223031724623619778-0,9223031724623620567-0,9223031724623617977-0",50,"9223031724623607429,9223031724623607240,9223031724623610865,9223031724623586186,9223031724623613709,9223031724623613284,9223031724623613664,9223031724623614618,9223031724623613171,9223031724623614619,9223031724623614885,9223031724623613792,9223031724623615721,9223031724623616330,9223031724623614900,9223031724623616131,9223031724623611684,9223031724623615709,9223031724623615128,9223031724623615485,9223031724623615157,9223031724623610298,9223031724623608059,9223031724623297831,9223031724623615377,9223031724623613082,9223031724623616870,9223031724623614667,9223031724623613841,9223031724623611113,9223031724623613932,9223031724623615547,9223031724623618875,9223031724623622420,9223031724623622543,9223031724623619170,9223031724623619157,9223031724623619062,9223031724623620553,9223031724623622736,9223031724623620441,9223031724623617586,9223031724623619618,9223031724623622720,9223031724623618824,9223031724623623030,9223031724623622812,9223031724623618766,9223031724623620445,9223031724623623005"
cc35253f-af6e-4127-a831-89228f242a13,1656863028856,5598809b-c44c-4ebf-894c-3671aa85ab37,Logged,9223031724623622420,1,"9223031724623622420-1,9223031724623622543-0,9223031724623622735-0,9223031724623622544-0,9223031724623620445-0,9223031724623623035-0,9223031724623622683-0,9223031724623622720-0,9223031724623622563-0,9223031724623622127-0",50,"9223031724623616330,9223031724623614754,9223031724623614619,9223031724623614885,9223031724623615530,9223031724623616870,9223031724623614099,9223031724623613228,9223031724623617045,9223031724623617434,9223031724623617160,9223031724623617450,9223031724623540434,9223031724623617248,9223031724623512019,9223031724623617154,9223031724623617707,9223031724623617670,9223031724623617586,9223031724623618228,9223031724623617178,9223031724623617952,9223031724623618255,9223031724623619170,9223031724623619062,9223031724623618875,9223031724623620340,9223031724623619114,9223031724623619187,9223031724623619778,9223031724623618575,9223031724623620382,9223031724623620385,9223031724623620567,9223031724623619632,9223031724623620608,9223031724623374068,9223031724623456684,9223031724623619157,9223031724623621306,9223031724623618766,9223031724623616617,9223031724623621660,9223031724623621512,9223031724623621549,9223031724623621022,9223031724623621952,9223031724623620316,9223031724623621881,9223031724623621539"
28fe1137-1e01-41d1-a274-0d01ed9c97cb,1656863125334,11099296614496700416,Non-Logged,9223031724623622735,2,"9223031724623622420-0,9223031724623622735-1,9223031724623622615-0,9223031724623621660-0,9223031724623623035-0,9223031724623622836-0,9223031724623622683-0,9223031724623622720-0,9223031724623621539-0,9223031724623622737-0",50,"9223031724623610043,9223031724623613709,9223031724623615247,9223031724623613882,9223031724623613195,9223031724623614885,9223031724623614619,9223031724623609690,9223031724623613171,9223031724623613795,9223031724623616870,9223031724623612237,9223031724623614900,9223031724623617450,9223031724623617273,9223031724623617515,9223031724623617947,9223031724623617707,9223031724623619062,9223031724623617952,9223031724623617586,9223031724623619170,9223031724623618875,9223031724623619006,9223031724623618565,9223031724623616330,9223031724623615737,9223031724623619114,9223031724623619778,9223031724623618985,9223031724623617759,9223031724623620385,9223031724623617243,9223031724623618766,9223031724623618939,9223031724623620608,9223031724623614391,9223031724623619219,9223031724623620567,9223031724619693592,9223031724623619618,9223031724623617855,9223031724623618824,9223031724623533841,9223031724623416149,9223031724623621022,9223031724623440255,9223031724623617670,9223031724623622543,9223031724623622449"
b5f42143-1e0e-4134-ab4a-73672ec499f6,1656866425823,10771821631923412992,Non-Logged,9223031724623619219,3,"9223031724623616212-0,9223031724623618888-0,9223031724623619219-1,9223031724623618741-0,9223031724623617670-0,9223031724623620549-0,9223031724623618939-0,9223031724623619994-0,9223031724623619088-0,9223031724623619621-0",41,"9223031724623613432,9223031724623609690,9223031724623609269,9223031724623613709,9223031724623613795,9223031724623612584,9223031724623613171,9223031724623612237,9223031724623616259,9223031724623617450,9223031724623616870,9223031724623616330,9223031724623614711,9223031724623608432,9223031724623572915,9223031724623615721,9223031724623611684,9223031724623615737,9223031724623614391,9223031724623411072,9223031724622885362,9223031724623618757,9223031724623618565,9223031724623618875,9223031724623619778,9223031724623620567,9223031724623620153,9223031724623618985,9223031724623619099,9223031724623418687,9223031724623619148,9223031724623619127,9223031724623616507,9223031724623617825,9223031724623621022,9223031724623618766,9223031724623620445,9223031724623618824,9223031724623618869,9223031724622508143,9223031724623622812"
51aba194-37ee-4b08-b2c2-2fba8684342d,1656866483039,10771821631923412992,Non-Logged,9223031724623622735,6,"9223031724623620608-0,9223031724623622420-0,9223031724623622543-0,9223031724623619170-0,9223031724623622544-0,9223031724623622735-1,9223031724623619114-0,9223031724623618878-0,9223031724623619062-0,9223031724623621660-0",41,"9223031724623613432,9223031724623609690,9223031724623609269,9223031724623613709,9223031724623613795,9223031724623612584,9223031724623613171,9223031724623612237,9223031724623616259,9223031724623617450,9223031724623616870,9223031724623616330,9223031724623614711,9223031724623608432,9223031724623572915,9223031724623615721,9223031724623611684,9223031724623615737,9223031724623614391,9223031724623411072,9223031724622885362,9223031724623618757,9223031724623618565,9223031724623618875,9223031724623619778,9223031724623620567,9223031724623620153,9223031724623618985,9223031724623619099,9223031724623418687,9223031724623619148,9223031724623619127,9223031724623616507,9223031724623617825,9223031724623621022,9223031724623618766,9223031724623620445,9223031724623618824,9223031724623618869,9223031724622508143,9223031724623622812"
52fcf411-ff47-4a93-8391-9349d6fe5a1f,1656867053757,782471667010225195187,Non-Logged,9223031724623619114,2,"9223031724623620608-0,9223031724623619114-1,9223031724623620567-0,9223031724623619778-0,9223031724623619618-0,9223031724623618575-0,9223031724623616212-0,9223031724623618741-0,9223031724623617670-0,9223031724623620549-0",50,"9223031724623613171,9223031724623615721,9223031724623615547,9223031724623613792,9223031724623618100,9223031724623608217,9223031724623619318,9223031724623617178,9223031724623619062,9223031724623618875,9223031724623614758,9223031724623614391,9223031724623617952,9223031724623618565,9223031724623618680,9223031724623618824,9223031724623618228,9223031724623618869,9223031724622508143,9223031724623620135,9223031724623620179,9223031724623620188,9223031724623620346,9223031724623620441,9223031724623613195,9223031724623618928,9223031724623620288,9223031724623620700,9223031724623618985,9223031724623619006,9223031724623620870,9223031724623618902,9223031724623621026,9223031724623612237,9223031724623617707,9223031724623621617,9223031724623621447,9223031724623621246,9223031724623622779,9223031724623621022,9223031724623442837,9223031724623621539,9223031724623620385,9223031724623619170,9223031724623622420,9223031724623620445,9223031724623617368,9223031724623622127,9223031724623620853,9223031724623619219"
